Codigo_INEC,Codigo_INEC,Distancia en auto,Tiempo en ruta
41001,20201,113281,7985
41001,21301,144138,8479
41001,21201,77049,7269
41001,30601,120310,9042
41001,30101,107220,7857
41001,30801,107492,7770
41001,30401,137020,9603
41001,30301,89670,6888
41001,30701,106988,7924
41001,30201,113580,8558
41001,30501,126002,8506
41001,50701,210225,12656
41001,50401,188109,11116
41001,50601,158098,10829
41001,50501,244383,14048
41001,51101,260410,15097
41001,51001,228033,14903
41001,50101,212890,12272
41001,50901,268574,15269
41001,50201,263454,15236
41001,50301,268419,15362
41001,50801,148924,10087
41001,40201,84093,6119
41001,40701,96226,6762
41001,40801,87632,6456
41001,40101,82168,5843
41001,40601,74007,4860
41001,40901,79805,5451
41001,40501,80612,5549
41001,40401,77493,6936
41001,40301,80318,5411
41001,41001,0,0
41001,70601,56495,3511
41001,70101,139055,8838
41001,70501,108958,6688
41001,70201,45788,2808
41001,70301,79498,4882
41001,70401,199139,12158
41001,60601,248155,14792
41001,60301,281880,18941
41001,61001,424163,23273
41001,60801,348881,22916
41001,60201,164371,10520
41001,61101,183078,11372
41001,60701,410714,23228
41001,60401,186519,11489
41001,60501,341324,19135
41001,60901,225197,13488
41001,60101,180424,11159
41001,11201,115482,8900
41001,11001,92799,6288
41001,10601,96683,7006
41001,11801,89207,6024
41001,10301,90109,6207
41001,11701,143358,10665
41001,10201,91535,6363
41001,10801,81086,5422
41001,12001,133997,10861
41001,11501,85727,5661
41001,10701,104605,6998
41001,11401,79569,5177
41001,11901,216706,15091
41001,10401,125078,8953
41001,10101,82933,5281
41001,10901,98486,6560
41001,10501,149913,11310
41001,11301,82682,5400
41001,11601,137213,8992
41001,11101,78443,5255
70601,20101,94233,6986
70601,21101,139745,9591
70601,20501,113121,7802
70601,20301,119037,8301
70601,21501,160419,9359
70601,21401,181206,10315
70601,20601,121620,8260
70601,20901,132074,8766
70601,20701,128639,8601
70601,20801,105422,8261
70601,21001,112150,7143
70601,20401,134525,8893
70601,20201,133424,8970
70601,21301,199266,11778
70601,21201,120255,8383
70601,30601,95759,7577
70601,30101,99616,7743
70601,30801,99888,7657
70601,30401,82059,6285
70601,30301,82066,6774
70601,30701,99384,7810
70601,30201,104850,8130
70601,30501,71041,5188
70601,50701,218084,13629
70601,50401,243238,14415
70601,50601,213226,14128
70601,50501,299511,17346
70601,51101,276936,16650
70601,51001,283162,18202
70601,50101,268018,15571
70601,50901,285100,16822
70601,50201,279980,16789
70601,50301,299837,17827
70601,50801,204053,13385
70601,40201,76489,6005
70601,40701,88623,6648
70601,40801,80029,6342
70601,40101,74565,5730
70601,40601,66403,4746
70601,40901,72201,5337
70601,40501,73008,5435
70601,40401,82726,6734
70601,40301,72714,5297
70601,41001,56495,3511
70601,70601,0,0
70601,70101,84086,5598
70601,70501,53989,3448
70601,70201,14084,1221
70601,70301,24529,1642
70601,70401,144170,8919
70601,60601,240461,14742
70601,60301,274186,18892
70601,61001,416469,23224
70601,60801,341187,22867
70601,60201,156677,10471
70601,61101,175384,11323
70601,60701,403021,23179
70601,60401,178825,11440
70601,60501,333630,19086
70601,60901,217503,13438
70601,60101,172730,11110
70601,11201,107788,8851
70601,11001,85105,6239
70601,10601,88989,6956
70601,11801,81513,5975
70601,10301,82415,6158
70601,11701,135664,10616
70601,10201,83841,6314
70601,10801,73392,5373
70601,12001,126303,10811
70601,11501,78033,5612
70601,10701,96911,6949
70601,11401,71875,5127
70601,11901,209012,15042
70601,10401,117384,8904
70601,10101,75239,5232
70601,10901,90792,6510
70601,10501,142219,11261
70601,11301,74988,5351
70601,11601,129519,8943
70601,11101,70749,5206
70101,20101,176793,12313
70101,21101,222305,14918
70101,20501,195681,13128
70101,20301,201597,13627
70101,21501,242979,14686
70101,21401,263766,15642
70101,20601,204180,13586
70101,20901,214634,14093
70101,20701,211200,13927
70101,20801,187982,13588
70101,21001,194710,12470
70101,20401,217085,14220
70101,20201,215984,14297
70101,21301,281826,17104
70101,21201,202815,13709
70101,30601,131280,10023
70101,30101,146666,11241
70101,30801,151069,11880
70101,30401,117580,8730
70101,30301,154654,12014
70101,30701,143991,11121
70101,30201,140371,10576
70101,30501,106563,7633
70101,50701,300645,18956
70101,50401,325798,19741
70101,50601,295786,19454
70101,50501,382071,22673
70101,51101,359496,21976
70101,51001,365722,23528
70101,50101,350579,20898
70101,50901,367661,22149
70101,50201,362540,22116
70101,50301,382397,23154
70101,50801,286613,18712
70101,40201,159049,11332
70101,40701,171183,11975
70101,40801,162589,11668
70101,40101,157125,11056
70101,40601,148963,10073
70101,40901,154761,10663
70101,40501,155568,10762
70101,40401,165287,12061
70101,40301,155274,10624
70101,41001,139055,8838
70101,70601,84086,5598
70101,70101,0,0
70101,70501,36693,2863
70101,70201,96572,6630
70101,70301,60443,4218
70101,70401,62620,3866
70101,60601,322949,20151
70101,60301,327279,23372
70101,61001,498957,28633
70101,60801,394280,27346
70101,60201,239165,15880
70101,61101,257872,16731
70101,60701,485509,28588
70101,60401,261313,16848
70101,60501,416118,24495
70101,60901,299991,18847
70101,60101,255218,16519
70101,11201,190276,14259
70101,11001,167593,11647
70101,10601,171477,12365
70101,11801,164001,11383
70101,10301,164903,11566
70101,11701,188756,15096
70101,10201,166329,11722
70101,10801,155880,10782
70101,12001,195450,15403
70101,11501,160521,11021
70101,10701,179399,12358
70101,11401,154363,10536
70101,11901,262105,19521
70101,10401,199872,14313
70101,10101,157727,10641
70101,10901,173280,11919
70101,10501,195312,15741
70101,11301,157476,10759
70101,11601,212007,14351
70101,11101,153237,10615
70501,20101,146696,10164
70501,21101,192208,12769
70501,20501,165584,10979
70501,20301,171499,11478
70501,21501,212882,12536
70501,21401,233669,13492
70501,20601,174083,11437
70501,20901,184537,11944
70501,20701,181102,11778
70501,20801,157885,11438
70501,21001,164613,10320
70501,20401,186988,12070
70501,20201,185886,12148
70501,21301,251729,14955
70501,21201,172718,11560
70501,30601,101183,7873
70501,30101,116569,9092
70501,30801,120972,9731
70501,30401,87483,6581
70501,30301,124557,9865
70501,30701,113894,8971
70501,30201,110274,8426
70501,30501,76465,5484
70501,50701,270547,16806
70501,50401,295700,17592
70501,50601,265689,17305
70501,50501,351974,20524
70501,51101,329399,19827
70501,51001,335625,21379
70501,50101,320481,18748
70501,50901,337563,20000
70501,50201,332443,19966
70501,50301,352300,21004
70501,50801,256516,16563
70501,40201,128952,9182
70501,40701,141086,9825
70501,40801,132491,9519
70501,40101,127027,8907
70501,40601,118866,7923
70501,40901,124664,8514
70501,40501,125471,8612
70501,40401,135189,9911
70501,40301,125177,8475
70501,41001,108958,6688
70501,70601,53989,3448
70501,70101,36693,2863
70501,70501,0,0
70501,70201,66575,4447
70501,70301,30445,2036
70501,70401,96877,6151
70501,60601,292952,17968
70501,60301,297281,21189
70501,61001,468960,26450
70501,60801,364283,25164
70501,60201,209168,13697
70501,61101,227875,14549
70501,60701,455511,26405
70501,60401,231316,14666
70501,60501,386120,22312
70501,60901,269994,16664
70501,60101,225221,14336
70501,11201,160279,12077
70501,11001,137596,9465
70501,10601,141479,10182
70501,11801,134004,9201
70501,10301,134906,9384
70501,11701,158759,12913
70501,10201,136332,9540
70501,10801,125883,8599
70501,12001,165453,13221
70501,11501,130524,8838
70501,10701,149402,10175
70501,11401,124365,8353
70501,11901,232107,17339
70501,10401,169875,12130
70501,10101,127730,8458
70501,10901,143283,9736
70501,10501,165315,13558
70501,11301,127479,8577
70501,11601,182010,12169
70501,11101,123240,8432
70201,20101,83525,6283
70201,21101,129038,8888
70201,20501,102414,7098
70201,20301,108329,7597
70201,21501,149712,8656
70201,21401,170498,9612
70201,20601,110912,7556
70201,20901,121366,8063
70201,20701,117932,7898
70201,20801,94715,7558
70201,21001,101443,6440
70201,20401,123817,8190
70201,20201,122716,8267
70201,21301,188559,11075
70201,21201,109548,7680
70201,30601,101998,8225
70201,30101,88909,7040
70201,30801,89180,6954
70201,30401,94624,7222
70201,30301,71359,6071
70201,30701,88677,7107
70201,30201,95269,7741
70201,30501,83607,6125
70201,50701,207377,12926
70201,50401,232530,13712
70201,50601,202519,13425
70201,50501,288804,16643
70201,51101,266229,15947
70201,51001,272454,17499
70201,50101,257311,14868
70201,50901,274393,16119
70201,50201,269273,16086
70201,50301,289130,17124
70201,50801,193345,12682
70201,40201,65782,5302
70201,40701,77915,5945
70201,40801,69321,5639
70201,40101,63857,5027
70201,40601,55696,4043
70201,40901,61493,4634
70201,40501,62300,4732
70201,40401,72019,6031
70201,40301,62006,4594
70201,41001,45788,2808
70201,70601,14084,1221
70201,70101,96572,6630
70201,70501,66575,4447
70201,70201,0,0
70201,70301,37767,2634
70201,70401,157409,9910
70201,60601,229791,14047
70201,60301,263517,18196
70201,61001,405799,22528
70201,60801,330518,22171
70201,60201,146007,9775
70201,61101,164715,10627
70201,60701,392351,22483
70201,60401,168156,10744
70201,60501,322960,18390
70201,60901,206834,12743
70201,60101,162060,10414
70201,11201,97118,8155
70201,11001,74436,5543
70201,10601,78319,6261
70201,11801,70844,5279
70201,10301,71745,5462
70201,11701,124995,9920
70201,10201,73171,5618
70201,10801,62723,4677
70201,12001,115634,10116
70201,11501,67363,4916
70201,10701,86242,6253
70201,11401,61205,4432
70201,11901,198343,14346
70201,10401,106714,8209
70201,10101,64570,4536
70201,10901,80123,5815
70201,10501,131550,10565
70201,11301,64318,4655
70201,11601,118850,8247
70201,11101,60080,4510
70301,20101,117235,8357
70301,21101,162748,10962
70301,20501,136124,9172
70301,20301,142039,9671
70301,21501,183422,10730
70301,21401,204209,11686
70301,20601,144622,9630
70301,20901,155076,10137
70301,20701,151642,9972
70301,20801,128425,9632
70301,21001,135153,8514
70301,20401,157528,10264
70301,20201,156426,10341
70301,21301,222269,13149
70301,21201,143258,9754
70301,30601,71640,6026
70301,30101,87026,7245
70301,30801,91429,7884
70301,30401,57940,4734
70301,30301,95014,8018
70301,30701,84351,7124
70301,30201,80731,6579
70301,30501,46923,3637
70301,50701,241087,15000
70301,50401,266240,15786
70301,50601,236229,15499
70301,50501,322514,18717
70301,51101,299939,18021
70301,51001,306164,19572
70301,50101,291021,16942
70301,50901,308103,18193
70301,50201,302983,18160
70301,50301,322840,19198
70301,50801,227055,14756
70301,40201,99492,7376
70301,40701,111625,8019
70301,40801,103031,7713
70301,40101,97567,7101
70301,40601,89406,6117
70301,40901,95203,6708
70301,40501,96011,6806
70301,40401,105729,8105
70301,40301,95717,6668
70301,41001,79498,4882
70301,70601,24529,1642
70301,70101,60443,4218
70301,70501,30445,2036
70301,70201,37767,2634
70301,70301,0,0
70301,70401,120597,7503
70301,60601,263491,16159
70301,60301,267709,19330
70301,61001,439499,24641
70301,60801,334710,23304
70301,60201,179707,11888
70301,61101,198415,12739
70301,60701,426051,24596
70301,60401,201856,12857
70301,60501,356660,20503
70301,60901,240534,14855
70301,60101,195760,12527
70301,11201,130818,10267
70301,11001,108136,7655
70301,10601,112019,8373
70301,11801,104544,7391
70301,10301,105445,7574
70301,11701,129187,11054
70301,10201,106871,7730
70301,10801,96423,6790
70301,12001,135881,11361
70301,11501,101063,7029
70301,10701,119942,8366
70301,11401,94905,6544
70301,11901,202535,15479
70301,10401,140414,10321
70301,10101,98270,6649
70301,10901,113823,7927
70301,10501,135742,11699
70301,11301,98018,6767
70301,11601,152550,10359
70301,11101,93780,6623
70401,20101,236877,15634
70401,21101,282389,18239
70401,20501,255765,16449
70401,20301,261681,16948
70401,21501,303063,18006
70401,21401,323850,18962
70401,20601,264264,16907
70401,20901,274718,17414
70401,20701,271284,17248
70401,20801,248066,16908
70401,21001,254794,15790
70401,20401,277169,17540
70401,20201,276068,17618
70401,21301,341910,20425
70401,21201,262899,17030
70401,30601,191364,13343
70401,30101,206750,14562
70401,30801,211153,15201
70401,30401,177664,12051
70401,30301,214738,15335
70401,30701,204075,14441
70401,30201,200455,13897
70401,30501,166647,10954
70401,50701,360729,22276
70401,50401,385882,23062
70401,50601,355870,22775
70401,50501,442155,25994
70401,51101,419580,25297
70401,51001,425806,26849
70401,50101,410663,24219
70401,50901,427745,25470
70401,50201,422624,25436
70401,50301,442481,26474
70401,50801,346697,22033
70401,40201,219133,14652
70401,40701,231267,15296
70401,40801,222673,14989
70401,40101,217209,14377
70401,40601,209047,13393
70401,40901,214845,13984
70401,40501,215652,14082
70401,40401,225371,15381
70401,40301,215358,13945
70401,41001,199139,12158
70401,70601,144170,8919
70401,70101,62620,3866
70401,70501,96877,6151
70401,70201,157409,9910
70401,70301,120597,7503
70401,70401,0,0
70401,60601,383133,23580
70401,60301,387463,26801
70401,61001,559141,32062
70401,60801,454464,30776
70401,60201,299349,19309
70401,61101,318056,20161
70401,60701,545693,32017
70401,60401,321497,20278
70401,60501,476302,27924
70401,60901,360175,22276
70401,60101,315402,19948
70401,11201,250460,17689
70401,11001,227777,15077
70401,10601,231661,15794
70401,11801,224185,14813
70401,10301,225087,14995
70401,11701,248940,18525
70401,10201,226513,15152
70401,10801,216064,14211
70401,12001,255634,18833
70401,11501,220705,14450
70401,10701,239583,15787
70401,11401,214547,13965
70401,11901,322289,22951
70401,10401,260056,17742
70401,10101,217911,14070
70401,10901,233464,15348
70401,10501,255496,19170
70401,11301,217660,14189
70401,11601,272191,17781
70401,11101,213421,14044
60601,20101,154421,9072
60601,21101,183252,11364
60601,20501,134762,7795
60601,20301,151737,9477
60601,21501,275576,16241
60601,21401,280054,19424
60601,20601,163846,9562
60601,20901,109565,6411
60601,20701,148683,9335
60601,20801,160315,9966
60601,21001,210572,13876
60601,20401,113596,6586
60601,20201,143433,10049
60601,21301,270517,15437
60601,21201,162482,9686
60601,30601,203251,12777
60601,30101,190161,11592
60601,30801,190433,11506
60601,30401,214543,13772
60601,30301,178542,10703
60601,30701,189929,11659
60601,30201,196521,12293
60601,30501,225381,14773
60601,50701,183646,10572
60601,50401,226788,12468
60601,50601,203463,11629
60601,50501,283061,15399
60601,51101,242498,13593
60601,51001,309705,16162
60601,50101,251569,13624
60601,50901,250662,13765
60601,50201,245542,13732
60601,50301,265399,14770
60601,50801,225336,13076
60601,40201,162818,9911
60601,40701,157106,9166
60601,40801,157709,9305
60601,40101,162574,9818
60601,40601,177010,10777
60601,40901,170946,10046
60601,40501,172183,10252
60601,40401,159125,9545
60601,40301,168788,9848
60601,41001,248155,14792
60601,70601,240461,14742
60601,70101,322949,20151
60601,70501,292952,17968
60601,70201,229791,14047
60601,70301,263491,16159
60601,70401,383133,23580
60601,60601,0,0
60601,60301,166940,8397
60601,61001,179720,9146
60601,60801,185596,9926
60601,60201,129522,7530
60601,61101,67010,3948
60601,60701,166272,9101
60601,60401,143051,8205
60601,60501,96881,5008
60601,60901,24421,1454
60601,60101,136956,7875
60601,11201,75439,8357
60601,11001,165487,9393
60601,10601,171263,10206
60601,11801,171254,9823
60601,10301,169525,9703
60601,11701,57784,8097
60601,10201,159029,9175
60601,10801,168724,9920
60601,12001,77691,9235
60601,11501,170749,9845
60601,10701,152956,8700
60601,11401,169799,10066
60601,11901,75942,4783
60601,10401,97059,9885
60601,10101,166656,9762
60601,10901,153150,8696
60601,10501,52273,7479
60601,11301,166929,9628
60601,11601,129623,7758
60601,11101,175112,10747
60301,20101,223268,15366
60301,21101,270060,18441
60301,20501,297989,15527
60301,20301,248072,16680
60301,21501,438803,23974
60301,21401,406591,25745
60301,20601,250655,16639
60301,20901,272792,14143
60301,20701,257675,16980
60301,20801,234457,16641
60301,21001,297381,20953
60301,20401,276823,14319
60301,20201,262459,17350
60301,21301,433745,23170
60301,21201,249290,16762
60301,30601,198898,13888
60301,30101,181677,12391
60301,30801,176648,11834
60301,30401,210190,14883
60301,30301,187777,12676
60301,30701,183051,12649
60301,30201,185769,12928
60301,30501,221028,15884
60301,50701,346874,18304
60301,50401,390015,20200
60301,50601,366690,19361
60301,50501,446289,23132
60301,51101,405726,21325
60301,51001,472932,23895
60301,50101,414796,21357
60301,50901,413890,21498
60301,50201,408770,21465
60301,50301,428626,22502
60301,50801,388564,20808
60301,40201,216919,15323
60301,40701,217658,15028
60301,40801,218532,14980
60301,40101,214612,15044
60301,40601,214218,15074
60301,40901,209372,14948
60301,40501,216677,15242
60301,40401,222794,15499
60301,40301,206995,14644
60301,41001,281880,18941
60301,70601,274186,18892
60301,70101,327279,23372
60301,70501,297281,21189
60301,70201,263517,18196
60301,70301,267709,19330
60301,70401,387463,26801
60301,60601,166940,8397
60301,60301,0,0
60301,61001,138768,7458
60301,60801,73710,4674
60301,60201,293505,15487
60301,61101,230994,11904
60301,60701,125320,7413
60301,60401,307035,16161
60301,60501,73765,4090
60301,60901,188404,9411
60301,60101,300939,15832
60301,11201,187570,13396
60301,11001,201766,13844
60301,10601,191285,13615
60301,11801,193646,12970
60301,10301,197477,13450
60301,11701,154402,10686
60301,10201,206781,14415
60301,10801,198052,13777
60301,12001,164215,11711
60301,11501,196279,13399
60301,10701,221139,15115
60301,11401,200906,14107
60301,11901,66305,4081
60301,10401,215628,16448
60301,10101,199024,13892
60301,10901,215020,14677
60301,10501,160222,11236
60301,11301,203435,14409
60301,11601,293607,15714
60301,11101,203956,14467
61001,20101,330428,17554
61001,21101,359260,19846
61001,20501,310769,16276
61001,20301,327745,17959
61001,21501,451583,24723
61001,21401,456062,27906
61001,20601,339854,18044
61001,20901,285572,14893
61001,20701,324690,17817
61001,20801,336322,18447
61001,21001,386580,22358
61001,20401,289604,15068
61001,20201,319441,18531
61001,21301,446525,23919
61001,21201,338490,18168
61001,30601,303600,19671
61001,30101,286378,18173
61001,30801,281350,17617
61001,30401,314892,20665
61001,30301,292478,18459
61001,30701,287753,18432
61001,30201,290471,18711
61001,30501,325730,21667
61001,50701,359654,19054
61001,50401,402795,20949
61001,50601,379471,20111
61001,50501,459069,23881
61001,51101,418506,22075
61001,51001,485712,24644
61001,50101,427576,22106
61001,50901,426670,22247
61001,50201,421550,22214
61001,50301,441407,23252
61001,50801,401344,21557
61001,40201,338825,18393
61001,40701,333114,17647
61001,40801,333717,17787
61001,40101,338582,18300
61001,40601,353017,19259
61001,40901,346953,18528
61001,40501,348191,18734
61001,40401,335133,18027
61001,40301,344796,18330
61001,41001,424163,23273
61001,70601,416469,23224
61001,70101,498957,28633
61001,70501,468960,26450
61001,70201,405799,22528
61001,70301,439499,24641
61001,70401,559141,32062
61001,60601,179720,9146
61001,60301,138768,7458
61001,61001,0,0
61001,60801,32958,3098
61001,60201,306209,16206
61001,61101,243698,12623
61001,60701,37347,2291
61001,60401,319739,16881
61001,60501,86469,4809
61001,60901,201108,10130
61001,60101,313643,16551
61001,11201,252126,17032
61001,11001,342175,18068
61001,10601,347951,18882
61001,11801,298342,18713
61001,10301,346213,18378
61001,11701,259098,16430
61001,10201,335716,17851
61001,10801,345411,18596
61001,12001,268912,17454
61001,11501,347436,18520
61001,10701,329643,17375
61001,11401,346487,18741
61001,11901,170414,9703
61001,10401,273747,18561
61001,10101,343344,18437
61001,10901,329837,17372
61001,10501,264919,16980
61001,11301,343617,18304
61001,11601,306311,16433
61001,11101,351799,19423
60801,20101,336304,18333
60801,21101,365135,20625
60801,20501,316645,17056
60801,20301,333620,18739
60801,21501,457459,25503
60801,21401,461937,28685
60801,20601,345729,18824
60801,20901,291448,15672
60801,20701,330566,18597
60801,20801,342198,19227
60801,21001,392455,23137
60801,20401,295479,15847
60801,20201,325316,19311
60801,21301,452401,24699
60801,21201,344365,18947
60801,30601,265899,17863
60801,30101,248678,16365
60801,30801,243649,15809
60801,30401,277191,18857
60801,30301,254778,16651
60801,30701,250052,16624
60801,30201,252771,16903
60801,30501,288029,19858
60801,50701,365530,19833
60801,50401,408671,21729
60801,50601,385346,20890
60801,50501,464945,24661
60801,51101,424381,22854
60801,51001,491588,25424
60801,50101,433452,22886
60801,50901,432546,23027
60801,50201,427425,22994
60801,50301,447282,24031
60801,50801,407219,22337
60801,40201,283920,19298
60801,40701,338989,18427
60801,40801,339593,18566
60801,40101,281613,19019
60801,40601,281219,19048
60801,40901,276373,18922
60801,40501,283679,19216
60801,40401,341008,18806
60801,40301,273996,18618
60801,41001,348881,22916
60801,70601,341187,22867
60801,70101,394280,27346
60801,70501,364283,25164
60801,70201,330518,22171
60801,70301,334710,23304
60801,70401,454464,30776
60801,60601,185596,9926
60801,60301,73710,4674
60801,61001,32958,3098
60801,60801,0,0
60801,60201,312160,17084
60801,61101,249649,13502
60801,60701,69958,5365
60801,60401,325690,17759
60801,60501,92420,5687
60801,60901,207060,11008
60801,60101,319595,17429
60801,11201,254572,17437
60801,11001,268767,17885
60801,10601,258286,17655
60801,11801,260647,17010
60801,10301,264478,17491
60801,11701,221403,14727
60801,10201,273783,18456
60801,10801,265053,17817
60801,12001,231216,15751
60801,11501,263280,17439
60801,10701,335595,18253
60801,11401,267907,18148
60801,11901,133307,8122
60801,10401,279698,19439
60801,10101,266026,17933
60801,10901,335789,18250
60801,10501,227224,15277
60801,11301,270436,18450
60801,11601,312262,17311
60801,11101,270958,18507
60201,20101,70637,4800
60201,21101,57328,5010
60201,20501,42614,3382
60201,20301,59344,4699
60201,21501,150136,9349
60201,21401,170238,12204
60201,20601,49361,3699
60201,20901,25262,1925
60201,20701,39562,3086
60201,20801,76530,5694
60201,21001,84648,7522
60201,20401,21695,1642
60201,20201,34604,2920
60201,21301,145077,8546
60201,21201,52125,3963
60201,30601,119467,8506
60201,30101,106377,7320
60201,30801,106649,7234
60201,30401,130758,9500
60201,30301,94758,6432
60201,30701,106145,7388
60201,30201,112737,8021
60201,30501,141597,10501
60201,50701,58207,3680
60201,50401,101348,5576
60201,50601,78023,4737
60201,50501,157621,8507
60201,51101,117058,6701
60201,51001,184265,9271
60201,50101,126129,6732
60201,50901,125222,6874
60201,50201,120102,6840
60201,50301,139959,7878
60201,50801,99896,6184
60201,40201,79033,5640
60201,40701,73322,4894
60201,40801,73925,5033
60201,40101,78790,5546
60201,40601,93225,6506
60201,40901,87161,5775
60201,40501,88399,5980
60201,40401,75341,5273
60201,40301,85004,5577
60201,41001,164371,10520
60201,70601,156677,10471
60201,70101,239165,15880
60201,70501,209168,13697
60201,70201,146007,9775
60201,70301,179707,11888
60201,70401,299349,19309
60201,60601,129522,7530
60201,60301,293505,15487
60201,61001,306209,16206
60201,60801,312160,17084
60201,60201,0,0
60201,61101,65609,4273
60201,60701,293245,16130
60201,60401,19253,1504
60201,60501,223854,12037
60201,60901,107728,6389
60201,60101,21183,1781
60201,11201,95345,7742
60201,11001,80813,5200
60201,10601,86589,6013
60201,11801,86579,5630
60201,10301,84851,5510
60201,11701,142314,10329
60201,10201,74354,4982
60201,10801,84049,5727
60201,12001,125008,9962
60201,11501,86074,5652
60201,10701,68281,4506
60201,11401,85125,5873
60201,11901,202915,11812
60201,10401,64581,5371
60201,10101,81981,5568
60201,10901,68475,4503
60201,10501,129119,10544
60201,11301,82254,5435
60201,11601,44949,3564
60201,11101,90437,6554
61101,20101,89344,5652
61101,21101,118175,7944
61101,20501,69685,4375
61101,20301,86660,6057
61101,21501,210499,12821
61101,21401,214977,16004
61101,20601,98769,6143
61101,20901,44488,2991
61101,20701,83606,5915
61101,20801,95238,6546
61101,21001,145495,10456
61101,20401,48519,3166
61101,20201,78356,6629
61101,21301,205440,12017
61101,21201,97405,6266
61101,30601,138174,9357
61101,30101,125084,8172
61101,30801,125356,8086
61101,30401,149466,10352
61101,30301,113465,7283
61101,30701,124852,8239
61101,30201,131444,8873
61101,30501,160304,11353
61101,50701,118570,7152
61101,50401,161711,9048
61101,50601,138386,8209
61101,50501,217984,11979
61101,51101,177421,10173
61101,51001,244628,12743
61101,50101,186492,10204
61101,50901,185585,10346
61101,50201,180465,10312
61101,50301,200322,11350
61101,50801,160259,9656
61101,40201,97741,6491
61101,40701,92029,5746
61101,40801,92632,5885
61101,40101,97497,6398
61101,40601,111933,7357
61101,40901,105869,6627
61101,40501,107106,6832
61101,40401,94048,6125
61101,40301,103711,6428
61101,41001,183078,11372
61101,70601,175384,11323
61101,70101,257872,16731
61101,70501,227875,14549
61101,70201,164715,10627
61101,70301,198415,12739
61101,70401,318056,20161
61101,60601,67010,3948
61101,60301,230994,11904
61101,61001,243698,12623
61101,60801,249649,13502
61101,60201,65609,4273
61101,61101,0,0
61101,60701,230294,12387
61101,60401,78050,4772
61101,60501,160903,8294
61101,60901,44777,2646
61101,60101,71955,4443
61101,11201,115018,8503
61101,11001,100486,5960
61101,10601,106262,6774
61101,11801,106253,6390
61101,10301,104524,6270
61101,11701,161988,11089
61101,10201,94028,5742
61101,10801,103723,6488
61101,12001,144682,10723
61101,11501,105748,6412
61101,10701,87955,5267
61101,11401,104798,6633
61101,11901,139964,8069
61101,10401,84200,6151
61101,10101,101655,6329
61101,10901,88149,5264
61101,10501,148792,11304
61101,11301,101928,6196
61101,11601,64622,4325
61101,11101,110111,7314
60701,20101,316980,17509
60701,21101,345811,19801
60701,20501,297321,16231
60701,20301,314296,17914
60701,21501,438135,24678
60701,21401,442614,27861
60701,20601,326406,17999
60701,20901,272124,14848
60701,20701,311242,17772
60701,20801,322874,18403
60701,21001,373132,22313
60701,20401,276155,15023
60701,20201,305992,18486
60701,21301,433077,23874
60701,21201,325041,18123
60701,30601,290151,19626
60701,30101,272930,18128
60701,30801,267901,17572
60701,30401,301443,20621
60701,30301,279030,18414
60701,30701,274304,18387
60701,30201,277023,18666
60701,30501,312282,21622
60701,50701,346206,19009
60701,50401,389347,20904
60701,50601,366022,20066
60701,50501,445621,23836
60701,51101,405058,22030
60701,51001,472264,24599
60701,50101,414128,22061
60701,50901,413222,22202
60701,50201,408102,22169
60701,50301,427959,23207
60701,50801,387896,21512
60701,40201,325377,18348
60701,40701,319665,17603
60701,40801,320269,17742
60701,40101,325134,18255
60701,40601,339569,19214
60701,40901,333505,18483
60701,40501,334743,18689
60701,40401,321685,17982
60701,40301,331348,18285
60701,41001,410714,23228
60701,70601,403021,23179
60701,70101,485509,28588
60701,70501,455511,26405
60701,70201,392351,22483
60701,70301,426051,24596
60701,70401,545693,32017
60701,60601,166272,9101
60701,60301,125320,7413
60701,61001,37347,2291
60701,60801,69958,5365
60701,60201,293245,16130
60701,61101,230294,12387
60701,60701,0,0
60701,60401,306378,16879
60701,60501,73108,4807
60701,60901,187748,10129
60701,60101,300282,16549
60701,11201,238765,17031
60701,11001,328814,18067
60701,10601,334590,18880
60701,11801,284981,18711
60701,10301,332852,18377
60701,11701,245737,16428
60701,10201,322355,17849
60701,10801,332050,18594
60701,12001,255551,17453
60701,11501,334075,18519
60701,10701,316282,17374
60701,11401,333126,18740
60701,11901,157054,9701
60701,10401,260386,18559
60701,10101,329983,18436
60701,10901,316476,17370
60701,10501,251558,16978
60701,11301,330256,18302
60701,11601,292950,16432
60701,11101,338438,19421
60401,20101,92785,5769
60401,21101,75506,6296
60401,20501,73126,4492
60401,20301,77522,5985
60401,21501,146073,9134
60401,21401,188416,13490
60401,20601,67539,4985
60401,20901,48349,3077
60401,20701,57740,4371
60401,20801,98679,6663
60401,21001,102826,8808
60401,20401,39873,2928
60401,20201,52782,4205
60401,21301,141015,8330
60401,21201,70303,5248
60401,30601,141615,9475
60401,30101,128525,8289
60401,30801,128797,8203
60401,30401,152907,10469
60401,30301,116906,7401
60401,30701,128294,8357
60401,30201,134885,8990
60401,30501,163745,11470
60401,50701,54144,3464
60401,50401,97285,5360
60401,50601,73960,4521
60401,50501,153559,8291
60401,51101,112996,6485
60401,51001,180202,9055
60401,50101,122066,6516
60401,50901,121160,6658
60401,50201,116040,6624
60401,50301,135897,7662
60401,50801,95834,5968
60401,40201,101182,6609
60401,40701,95470,5863
60401,40801,96074,6002
60401,40101,100939,6515
60401,40601,115374,7474
60401,40901,109310,6744
60401,40501,110548,6949
60401,40401,97490,6242
60401,40301,107153,6546
60401,41001,186519,11489
